0.0, 0.0
19.5, 0.0
39.0, 0.0
58.5, 0.0
78.0, 0.0
97.5, 0.0
97.5, 19.5
78.0, 19.5
58.5, 19.5
39.0, 19.5
19.5, 19.5
0.0, 19.5
0.0, 39.0
19.5, 39.0
39.0, 39.0
58.5, 39.0
78.0, 39.0
97.5, 39.0
97.5, 58.5
78.0, 58.5
58.5, 58.5
39.0, 58.5
19.5, 58.5
0.0, 58.5
